Travessa Horizontal,Carga,Tempo,Tensao,Deformação,Derivada
4.3255053460598,54586.69921875,129.785003662109,808.6918402777778,0.09342344159956373,-2466.8175498247147
4.32619452476501,54584.77734375,129.804992675781,808.6633680555556,0.09343832666879072,-1377.8005663454533
4.32692468166351,54583.9140625,129.824996948242,808.6505787037037,0.09345409679618812,528.2279741168022
4.32761386036873,54585.71484375,129.845001220703,808.6772569444445,0.09346898186541534,-822.2725166529417
4.32830303907394,54582.26171875,129.865005493164,808.626099537037,0.09348386693464233,-3563.048313140869
4.32891119271517,54579.00390625,129.884994506836,808.5778356481482,0.09349700200248748,-3500.401353210211
4.32951934635639,54576.0546875,129.904998779297,808.5341435185185,0.0935101370703324,-5871.067817866802
4.33008698746562,54569.23046875,129.925003051758,808.4330439814814,0.0935223971374864,-8334.126869164407
4.33069514110684,54561.7578125,129.945007324219,808.3223379629629,0.09353553220533133,-6518.368536312133
4.33130329474807,54557.671875,129.964996337891,808.2618055555556,0.09354866727317646,-4417.0005274526775
4.33199293911457,54553.44921875,129.985000610352,808.1992476851852,0.09356356239988273,-2200.230708949268
4.33272263035178,54553.359375,130.005004882813,808.1979166666666,0.09357932246980087,858.6953315101564
4.33349283412099,54555.44140625,130.024993896484,808.228761574074,0.09359595754041015,1653.9886665679514
4.33422299101949,54557.0,130.044998168945,808.2518518518518,0.09361172766780756,1054.9578521102667
4.3349121697247,54557.671875,130.065002441406,808.2618055555556,0.09362661273703457,-927.2434761561453
4.33560134842992,54555.13671875,130.085006713867,808.2242476851852,0.09364149780626178,-2252.9878173805773
4.33629052713513,54553.14453125,130.104995727539,808.1947337962963,0.09365638287548878,-1577.7300490029156
4.33702068403363,54551.921875,130.125,808.1766203703704,0.09367215300288617,-875.3091866672039
4.33775037527084,54551.28125,130.145004272461,808.1671296296296,0.09368791307280433,681.2092509567738
4.33843955397606,54553.18359375,130.164993286133,808.1953125,0.09370279814203153,305.1933453939855
4.33912873268127,54551.89453125,130.184997558594,808.1762152777778,0.09371768321125853,-4154.270357932895
4.3397368863225,54545.96484375,130.205001831055,808.0883680555555,0.09373081827910368,-8604.817269422114
4.34030452743173,54537.36328125,130.225006103516,807.9609375,0.09374307834625767,-9553.751065090299
4.34087216854095,54530.15234375,130.244995117188,807.8541087962963,0.09375533841341145,-9229.456451140344
4.34139929711819,54522.69140625,130.264999389648,807.7435763888889,0.09376672347987451,-10006.746873743832
4.34196693822742,54514.14453125,130.285003662109,807.6169560185185,0.09377898354702853,-8128.2224243320525
4.34257509186864,54509.02734375,130.304992675781,807.5411458333333,0.09379211861487344,-4601.060841988772
4.34322422370315,54505.85546875,130.324996948242,807.4941550925926,0.09380613874088878,-2023.9249227829278
4.34391340240836,54505.23828125,130.345001220703,807.4850115740741,0.09382102381011577,110.71167593076825
4.34456206858158,54505.98828125,130.365005493164,807.4961226851852,0.09383503387865184,414.2033418416977
4.3452512472868,54506.0,130.384994506836,807.4962962962964,0.09384991894787906,-1352.0096834413707
4.34585940092802,54503.734375,130.404998779297,807.4627314814815,0.09386305401572397,-4396.9799251407385
4.34646755456924,54498.203125,130.425003051758,807.3807870370371,0.0938761890835689,-5309.374925684184
4.34711668640375,54494.1171875,130.445007324219,807.3202546296296,0.09389020920958423,-3428.617337923497
4.34776535257697,54491.71484375,130.464996337891,807.2846643518518,0.09390421927812032,-1460.176720276475
4.34841401875019,54491.35546875,130.485000610352,807.2793402777778,0.09391822934665638,178.99377946555614
4.3491437099874,54492.21484375,130.505004882813,807.2920717592592,0.09393398941657452,-771.2739566601813
4.34983288869262,54489.94140625,130.524993896484,807.2583912037037,0.09394887448580173,288.3843672722578
4.35048202052712,54492.48828125,130.544998168945,807.2961226851852,0.09396289461181685,47.65333987772465
4.35113068670034,54490.03515625,130.565002441406,807.2597800925926,0.09397690468035291,-4583.8469177260995
